Order,Creation Date,Total Value,Client Hash
1475151371869-01,2024-11-09 00:04:59+00:00,146.88,6e6cb475d042760be3460062d585a13f2dcad418026a34c5d14b6c5fab7ada4d
1475501371979-01,2024-11-10 10:35:30+00:00,68.49,1dcc57bb789e147b2d9c38f65059a717957fb4e24947becd910b319ee04cdf48
1475501371979-01,2024-11-10 10:35:30+00:00,68.49,1dcc57bb789e147b2d9c38f65059a717957fb4e24947becd910b319ee04cdf48
1475151371867-01,2024-11-08 23:56:25+00:00,241.0,fc7fdf304cd1a19fa28c4a0ecc0438358447298ce50e1c867754fb5903c21697
1475461371977-01,2024-11-10 07:11:08+00:00,198.97,88d5c4bf86ca5ff8acf2483ccfe652d424b44d326b5cc6118718eabc41f056a3
1475141371865-01,2024-11-08 22:30:43+00:00,393.31,82b1546fbf9b39928d439d95d25300003fe3cb19acd294d7a3eb419d05a77439
1475141371865-01,2024-11-08 22:30:43+00:00,393.31,82b1546fbf9b39928d439d95d25300003fe3cb19acd294d7a3eb419d05a77439
1475131371863-01,2024-11-08 22:20:12+00:00,158.43,42aec13a825014f1779af5091055dd339c08e489653f426cc088f8c9339e03f2
1475131371863-01,2024-11-08 22:20:12+00:00,158.43,42aec13a825014f1779af5091055dd339c08e489653f426cc088f8c9339e03f2
1475131371861-01,2024-11-08 21:51:13+00:00,310.5,f7ca85c4341cf55690e45f215143757a6407b16858410cd29dbf01868473c625
1475121371859-01,2024-11-08 21:26:54+00:00,314.59,b149eb68b96fe5fccbcb54b710b88d6d49de7b9b141907ef9d63e6a9890e5443
1475121371859-01,2024-11-08 21:26:54+00:00,314.59,b149eb68b96fe5fccbcb54b710b88d6d49de7b9b141907ef9d63e6a9890e5443
1474911371736-01,2024-11-07 23:46:34+00:00,540.0,06f235de55120a01a8f596b521e60587462896ba19968d4f851967cc9e3e8282
1474911371736-01,2024-11-07 23:46:34+00:00,540.0,06f235de55120a01a8f596b521e60587462896ba19968d4f851967cc9e3e8282
1474911371736-01,2024-11-07 23:46:34+00:00,540.0,06f235de55120a01a8f596b521e60587462896ba19968d4f851967cc9e3e8282
1474911371736-01,2024-11-07 23:46:34+00:00,540.0,06f235de55120a01a8f596b521e60587462896ba19968d4f851967cc9e3e8282
1475121371857-01,2024-11-08 21:21:43+00:00,400.0,d3f2dd25c3819d9fcdf2e27a8d325257ace2c2210417c8312cdaed6da6bfb056
1475121371857-01,2024-11-08 21:21:43+00:00,400.0,d3f2dd25c3819d9fcdf2e27a8d325257ace2c2210417c8312cdaed6da6bfb056
1474901371734-01,2024-11-07 23:11:20+00:00,151.86,5048dc709ac4ad15e27b3c929f6c7f96baf329247494e36ebd8fb38c9af36750
1475121371855-01,2024-11-08 20:58:23+00:00,119.0,ec7b4bb92ba2850291a4f9f1be9d53ddf7b1dfbb24fe5cd3d07c2756346c38b4
1475121371853-01,2024-11-08 20:54:03+00:00,122.94,6c8e4d3127a336736b1a6c7cc7d461ada75858e8cfd1dbfc9f76359397763857
1474901371732-01,2024-11-07 22:59:31+00:00,170.0,3cecef464b7330d4cc96f2c2106d31c31fdaad701eaad5f1dbd084419ed2da65
1475101371850-01,2024-11-08 19:27:09+00:00,342.21,56c2811e06daf9847ac81e4f382ef1f70b4d9507b17b51eb5337180ec9535062
1475101371850-01,2024-11-08 19:27:09+00:00,342.21,56c2811e06daf9847ac81e4f382ef1f70b4d9507b17b51eb5337180ec9535062
1474901371730-01,2024-11-07 22:51:01+00:00,280.3,f7bde3068ff909d3e86a55ac210ae87640e450804f6d3d9c8cc05c7fd6dcb96d
1474901371730-01,2024-11-07 22:51:01+00:00,280.3,f7bde3068ff909d3e86a55ac210ae87640e450804f6d3d9c8cc05c7fd6dcb96d
1475101371848-01,2024-11-08 19:11:49+00:00,540.0,ce0650d1b8d5d6be3ac876a754e27fce2eadfcc0687d8efcb32a0bbdbed94f80
1474901371728-01,2024-11-07 22:47:40+00:00,187.98,be01636522f53c5130913a865e090c4c71ddf8e8f0e34aa6ea42ce1a62f5a9e9
1475101371846-01,2024-11-08 18:40:34+00:00,123.7,50238e158e95d36925bbfcf0179249588de3206438cdd4d4ebfc3ed401166cab
1474901371725-01,2024-11-07 22:36:02+00:00,348.86,7853eb2daad79bf2dbe47267a9702beb95ceded4c2345e72a75070516e355488
1474901371725-01,2024-11-07 22:36:02+00:00,348.86,7853eb2daad79bf2dbe47267a9702beb95ceded4c2345e72a75070516e355488
1474901371725-01,2024-11-07 22:36:02+00:00,348.86,7853eb2daad79bf2dbe47267a9702beb95ceded4c2345e72a75070516e355488
1474891371723-01,2024-11-07 21:42:34+00:00,275.91,d99ac079e80611daaa0a981288686840a8213bee2d4615bfb810ede9910ca48d
1474891371723-01,2024-11-07 21:42:34+00:00,275.91,d99ac079e80611daaa0a981288686840a8213bee2d4615bfb810ede9910ca48d
1475091371844-01,2024-11-08 18:09:42+00:00,185.97,bc57e877443f55bd5ad38c8f400b304408cf486dc75e4772f670396f8237f906
1474881371721-01,2024-11-07 21:27:06+00:00,161.38,111472656a33ee11659081ad26aecbb7b9c2b2d0cb8b62ece8dacc51fe951024
1475091371842-01,2024-11-08 17:47:38+00:00,270.88,9879002085eacae6769467015fa8d38cf4c1d8a619a5f91f3081e4e56cc753d5
1475091371842-01,2024-11-08 17:47:38+00:00,270.88,9879002085eacae6769467015fa8d38cf4c1d8a619a5f91f3081e4e56cc753d5
1474881371719-01,2024-11-07 20:53:41+00:00,123.4,45daa13f50ac7e4496d6e426ade4e0393c4be0615b0dacf3ffc226fde8f151f6
1475091371840-01,2024-11-08 17:44:45+00:00,187.91,a8f71183fd38b191624a008b8911647ef3a791d9b1066287a13519cc885cd67b
1475091371840-01,2024-11-08 17:44:45+00:00,187.91,a8f71183fd38b191624a008b8911647ef3a791d9b1066287a13519cc885cd67b
1474861371717-01,2024-11-07 19:15:15+00:00,109.0,60f959c7b3de144ef0907bf9770cda06d544d0553f2fa37de8a71269a1587264
1475091371838-01,2024-11-08 17:37:51+00:00,189.23,a1a585a4d2458818d4e9df82e7c2a1b705b22cafbf94fb3274a04c9ef4f23cd1
1475081371834-01,2024-11-08 16:57:05+00:00,180.0,3537784d018dedb71d67ba4f03ecc13f5e7c778c2fd0475e107fd9803c997583
1475081371834-01,2024-11-08 16:57:05+00:00,180.0,3537784d018dedb71d67ba4f03ecc13f5e7c778c2fd0475e107fd9803c997583
1474861371715-01,2024-11-07 19:00:40+00:00,204.19,988b0de555b270ab7ea8bd4c23344674bc11e5296b15e27e45831e313cfe9776
1475081371832-01,2024-11-08 16:52:47+00:00,158.55,2aaf98a46e550c5cee6a8f4778ee8197860fc7ebffbb55079ce295ad3cd52d82
1474851371711-01,2024-11-07 18:10:51+00:00,127.05,e32fcf89e9f400ddc631951bcee5d535e46b9e556b745f0b960f597a6d92be95
1475081371830-01,2024-11-08 16:51:01+00:00,60.0,2825e5cf365ef9669d4e9f348cb23e4b0ad9d7551d8aaff28cf397e8c64d7a72
1475081371830-01,2024-11-08 16:51:01+00:00,60.0,2825e5cf365ef9669d4e9f348cb23e4b0ad9d7551d8aaff28cf397e8c64d7a72
1475081371830-01,2024-11-08 16:51:01+00:00,60.0,2825e5cf365ef9669d4e9f348cb23e4b0ad9d7551d8aaff28cf397e8c64d7a72
1474841371709-01,2024-11-07 17:26:08+00:00,185.95,e67a4e8376fb65a7fe072703aae7a657345f82cb3532c554c090a21565cff4df
1475081371828-01,2024-11-08 16:38:49+00:00,144.17,571d6faeab69bb540b7360f831346686879de911b52d9bfb667ed9c6c6472609
1474841371707-01,2024-11-07 17:11:58+00:00,355.89,c8487dab414803b19da0515013b19a7e91cc776ea506a7402e4e25b6a612ee75
1474841371707-01,2024-11-07 17:11:58+00:00,355.89,c8487dab414803b19da0515013b19a7e91cc776ea506a7402e4e25b6a612ee75
1474841371707-01,2024-11-07 17:11:58+00:00,355.89,c8487dab414803b19da0515013b19a7e91cc776ea506a7402e4e25b6a612ee75
1475071371826-01,2024-11-08 16:29:50+00:00,157.87,6c8f3de0fb16d7ae354594be156c597e4db4d16f73d612c2753374368dd3a663
1474841371703-01,2024-11-07 17:09:41+00:00,145.31,149cb04b0deb180df694bfc52704d6252ea2af8e1c4cb6f619d29a28946a9f18
1475071371824-01,2024-11-08 16:11:11+00:00,207.83,81699c38487f10e26400af7be62e57591a9d0f63e04dc5a3b0e66090b11de0ee
1475071371824-01,2024-11-08 16:11:11+00:00,207.83,81699c38487f10e26400af7be62e57591a9d0f63e04dc5a3b0e66090b11de0ee
1474841371701-01,2024-11-07 17:08:00+00:00,280.0,ca2e98c4f928472fc9d1f10dd5e9caf3d90f71b10294e81193e20bb1e0bdd526
1475071371820-01,2024-11-08 15:49:25+00:00,274.88,f0394a2ad8a9377d859ca4f6f038d7334508c7ba53d5242d62e4481aa92b1a3f
1475071371820-01,2024-11-08 15:49:25+00:00,274.88,f0394a2ad8a9377d859ca4f6f038d7334508c7ba53d5242d62e4481aa92b1a3f
1474841371697-01,2024-11-07 16:53:03+00:00,250.88,71d9b0e1cc5e00441f91b18b3868b1cfd4376376268f64d4d620205896f41676
1475071371818-01,2024-11-08 15:49:17+00:00,155.59,652cce70ec53eefdb1cb8351d6b0fbcd82f787b82798e5216e8f78c56465022d
1474831371693-01,2024-11-07 15:58:23+00:00,220.7,c88c08eb2ba0ee15377a7254a9e9ed5011d71267185f3018083ac97596910750
1474831371693-01,2024-11-07 15:58:23+00:00,220.7,c88c08eb2ba0ee15377a7254a9e9ed5011d71267185f3018083ac97596910750
1475071371816-01,2024-11-08 15:48:27+00:00,209.74,2edf33d87fd2ec0c45f5bad9224428a934a2ba36a0c48c6572b7c2964edbfec4
1474831371691-01,2024-11-07 15:49:20+00:00,141.5,33a0affa1bbb8b0bd885f4b8123c2214c4a10c09f04c5f85d1826d51fa81cdca
1474831371691-01,2024-11-07 15:49:20+00:00,141.5,33a0affa1bbb8b0bd885f4b8123c2214c4a10c09f04c5f85d1826d51fa81cdca
1475061371812-01,2024-11-08 15:14:55+00:00,432.65,02b230d2ef80eadbc191ccc2026437c8103567ed150804804b4ed4fe2ef8c1c9
1475061371812-01,2024-11-08 15:14:55+00:00,432.65,02b230d2ef80eadbc191ccc2026437c8103567ed150804804b4ed4fe2ef8c1c9
1475061371812-01,2024-11-08 15:14:55+00:00,432.65,02b230d2ef80eadbc191ccc2026437c8103567ed150804804b4ed4fe2ef8c1c9
1474831371689-01,2024-11-07 15:43:16+00:00,205.88,0ff4f9cc0cfd4bd61886cb228eafa9fd68dacf0d95c5eb1ec80b8c2cb616024b
1475061371808-01,2024-11-08 14:46:20+00:00,147.43,481d004bf62bd4e719a5edf60c37dce044a2e5b4980df4a79c4bcb71562c850f
1474821371685-01,2024-11-07 14:44:25+00:00,122.0,bdee9db32f3733e9fb57e842d50d91e6471217e69f434eff102c7fdeb42149a2
1475061371804-01,2024-11-08 14:33:30+00:00,556.0,361c2c1d755cfbce1292e65a489e3a03d5852b177dd3db6349bfb9e6ef224faa
1475061371804-01,2024-11-08 14:33:30+00:00,556.0,361c2c1d755cfbce1292e65a489e3a03d5852b177dd3db6349bfb9e6ef224faa
1475061371804-01,2024-11-08 14:33:30+00:00,556.0,361c2c1d755cfbce1292e65a489e3a03d5852b177dd3db6349bfb9e6ef224faa
1475061371804-01,2024-11-08 14:33:30+00:00,556.0,361c2c1d755cfbce1292e65a489e3a03d5852b177dd3db6349bfb9e6ef224faa
1474821371683-01,2024-11-07 14:42:50+00:00,284.2,29a9e0d9258c72ac6fba7155a88919632d7ead3d253a10c9ce8db1c9a25027dd
1474821371683-01,2024-11-07 14:42:50+00:00,284.2,29a9e0d9258c72ac6fba7155a88919632d7ead3d253a10c9ce8db1c9a25027dd
1475061371802-01,2024-11-08 14:30:46+00:00,358.0,63b55dc7875b6d5e2d3eb7b8602d1b9f723bc6c71f75a787eeb0b311fc42dfc1
1475061371802-01,2024-11-08 14:30:46+00:00,358.0,63b55dc7875b6d5e2d3eb7b8602d1b9f723bc6c71f75a787eeb0b311fc42dfc1
1474821371681-01,2024-11-07 14:42:23+00:00,459.0,d9ad32a3caa496629b8ef44f216a5bbae057da833fb1d575946fe5e192008e01
1474821371681-01,2024-11-07 14:42:23+00:00,459.0,d9ad32a3caa496629b8ef44f216a5bbae057da833fb1d575946fe5e192008e01
1474821371681-01,2024-11-07 14:42:23+00:00,459.0,d9ad32a3caa496629b8ef44f216a5bbae057da833fb1d575946fe5e192008e01
1475051371800-01,2024-11-08 14:20:22+00:00,162.9,4b4f34c6ded50baccaf9e98a9b97d4873071941d66b746434f5731109a439903
1474821371679-01,2024-11-07 14:30:27+00:00,310.82,57a74b9e77fe2cc295059f15e7942f1869989f631c993916160b1f5a4120bbd8
1474821371679-01,2024-11-07 14:30:27+00:00,310.82,57a74b9e77fe2cc295059f15e7942f1869989f631c993916160b1f5a4120bbd8
1474821371679-01,2024-11-07 14:30:27+00:00,310.82,57a74b9e77fe2cc295059f15e7942f1869989f631c993916160b1f5a4120bbd8
1475051371798-01,2024-11-08 14:15:01+00:00,266.65,5df1ebfd64700f2b0d234983487c9a3e2c24d93bff1f691337c4d52cd40ab877
1475051371798-01,2024-11-08 14:15:01+00:00,266.65,5df1ebfd64700f2b0d234983487c9a3e2c24d93bff1f691337c4d52cd40ab877
1474811371677-01,2024-11-07 14:04:02+00:00,140.0,1ec823c7fd1c42f444dd593fcec520cca99ba46f476278143ddc24d7f5f51fd8
1475051371796-01,2024-11-08 14:11:50+00:00,151.0,b271571f8bdcba6437153058a4e91c7404c9a3db9c9e63bb7756c41d9e2262c3
1474811371675-01,2024-11-07 13:53:34+00:00,250.88,12a9cfd158a40b36d8878baab3d0c9adbf352f8ef6c8c13efac559220b38d1ce
1475051371794-01,2024-11-08 14:00:50+00:00,120.88,7b5fd2c2090421114f6db5a4bd8c82c20fafad349a5283057dc723494615a75b
1474811371673-01,2024-11-07 13:50:13+00:00,3.0,0d13ec215a433719c355d582944e98349f1f6c7d642e66879fb8b781b9545b22
1475051371792-01,2024-11-08 13:45:07+00:00,193.88,d939a1df44ec78d107bddc281f436ba541f62514aa167f803da4a258ed52d85f
1475051371792-01,2024-11-08 13:45:07+00:00,193.88,d939a1df44ec78d107bddc281f436ba541f62514aa167f803da4a258ed52d85f
1474811371671-01,2024-11-07 13:49:40+00:00,256.8,1b3292ac59c5970bcf29e702c9edf0aa51beeaca198b22eb0d2dbd4aef0f4e7f
1475051371790-01,2024-11-08 13:43:07+00:00,90.0,17389bc49df4856e93da34156af05a9741b01c68a2e1605eac273abdd206bb46
1475051371790-01,2024-11-08 13:43:07+00:00,90.0,17389bc49df4856e93da34156af05a9741b01c68a2e1605eac273abdd206bb46
1475051371790-01,2024-11-08 13:43:07+00:00,90.0,17389bc49df4856e93da34156af05a9741b01c68a2e1605eac273abdd206bb46
1474811371669-01,2024-11-07 13:46:34+00:00,118.17,1e08623267b251d991532fe6a6f0667905486281a8a1bc2e84a5f712ad0e2a37
1475051371788-01,2024-11-08 13:36:25+00:00,80.0,9a9c9f1993ee6d3f05a783f5a4b6c994842e6e4a786a7bfcc6ec4614666709ed
1475051371788-01,2024-11-08 13:36:25+00:00,80.0,9a9c9f1993ee6d3f05a783f5a4b6c994842e6e4a786a7bfcc6ec4614666709ed
1474811371667-01,2024-11-07 13:41:10+00:00,171.49,f3b4a255d1801f411b0de9688693697d9a8478fd2168b8a651d24618e229c488
1475041371784-01,2024-11-08 12:57:53+00:00,433.5,4f5de22bb51c3fa0734f0894cc40242a2e938e767da1243f4e03190b750080a2
1475041371784-01,2024-11-08 12:57:53+00:00,433.5,4f5de22bb51c3fa0734f0894cc40242a2e938e767da1243f4e03190b750080a2
1475041371784-01,2024-11-08 12:57:53+00:00,433.5,4f5de22bb51c3fa0734f0894cc40242a2e938e767da1243f4e03190b750080a2
1474801371663-01,2024-11-07 13:01:53+00:00,391.38,9de3a43fdb56e290f8138c16f72b1857c4819744a6962313725582e58da0c36e
1474801371663-01,2024-11-07 13:01:53+00:00,391.38,9de3a43fdb56e290f8138c16f72b1857c4819744a6962313725582e58da0c36e
1475031371782-01,2024-11-08 12:29:53+00:00,258.88,527e1c12962710f3c5d2e02b1baaefc809bc67b0cc0a88a04d63945f6ce522a2
1475031371782-01,2024-11-08 12:29:53+00:00,258.88,527e1c12962710f3c5d2e02b1baaefc809bc67b0cc0a88a04d63945f6ce522a2
1474801371661-01,2024-11-07 12:45:16+00:00,189.32,5e6ab96864fd513db8c2f659c431416f8a204c015dac77ce627557c047270f93
1475031371780-01,2024-11-08 12:29:03+00:00,287.1,f11428cb2451d19ed6593269fe5364a6221905fe79b55d56382d90a841769cc1
1475031371780-01,2024-11-08 12:29:03+00:00,287.1,f11428cb2451d19ed6593269fe5364a6221905fe79b55d56382d90a841769cc1
1475031371776-01,2024-11-08 12:07:46+00:00,432.0,3b6c52a61388093de5d24005b1d1a93792f5be6de2c02eac717345a7aa408cd8
1475031371776-01,2024-11-08 12:07:46+00:00,432.0,3b6c52a61388093de5d24005b1d1a93792f5be6de2c02eac717345a7aa408cd8
1475031371776-01,2024-11-08 12:07:46+00:00,432.0,3b6c52a61388093de5d24005b1d1a93792f5be6de2c02eac717345a7aa408cd8
1475031371774-01,2024-11-08 12:02:43+00:00,145.51,957d139973b163e43193b23b1138a5532d83a460f6fb0aec66d3822144bab0fe
1475031371772-01,2024-11-08 11:31:11+00:00,303.4,1f3b8b320780c2f08d757b7d88775c78d5725ed841b8ff06ad265ce17a407a36
1475031371772-01,2024-11-08 11:31:11+00:00,303.4,1f3b8b320780c2f08d757b7d88775c78d5725ed841b8ff06ad265ce17a407a36
1475021371770-01,2024-11-08 11:01:42+00:00,331.32,7c1c424008b229bc3efc35355df1fe1ef55edaf3b2c21fe7a93c3e1d54427862
1475021371770-01,2024-11-08 11:01:42+00:00,331.32,7c1c424008b229bc3efc35355df1fe1ef55edaf3b2c21fe7a93c3e1d54427862
1474801371659-01,2024-11-07 12:43:07+00:00,167.09,4b3885731d1f1b052574438a0bdd393e150b3c9d043f203713075914a0d31a4d
1475021371768-01,2024-11-08 10:42:57+00:00,162.59,f8a22636dc04ff11d51fb5d04190d6fbfc6a75f978054e334faf545db019200d
1475011371766-01,2024-11-08 10:17:38+00:00,46.0,2848f46aaa330082a8e4aceb693cc0f16120192569937ebe36fa7d7cbcbd34f3
1475011371766-01,2024-11-08 10:17:38+00:00,46.0,2848f46aaa330082a8e4aceb693cc0f16120192569937ebe36fa7d7cbcbd34f3
1475011371766-01,2024-11-08 10:17:38+00:00,46.0,2848f46aaa330082a8e4aceb693cc0f16120192569937ebe36fa7d7cbcbd34f3
1475011371766-01,2024-11-08 10:17:38+00:00,46.0,2848f46aaa330082a8e4aceb693cc0f16120192569937ebe36fa7d7cbcbd34f3
1475011371764-01,2024-11-08 10:08:04+00:00,236.42,158a44ead24001cb89b6458fbca8653e4c95016331a221be1b632acdb37d9a83
1475011371764-01,2024-11-08 10:08:04+00:00,236.42,158a44ead24001cb89b6458fbca8653e4c95016331a221be1b632acdb37d9a83
1475001371762-01,2024-11-08 09:12:15+00:00,284.58,11074351a73644310d45ca8977f39bd594a15201316877f54742e6973d20b194
1475001371762-01,2024-11-08 09:12:15+00:00,284.58,11074351a73644310d45ca8977f39bd594a15201316877f54742e6973d20b194
1474791371657-01,2024-11-07 11:56:22+00:00,324.0,415f520e1b35efd0c9bf147f2bb22c4f2070c52cf0b8a9a9c235e0b25cae1599
1474791371657-01,2024-11-07 11:56:22+00:00,324.0,415f520e1b35efd0c9bf147f2bb22c4f2070c52cf0b8a9a9c235e0b25cae1599
1474991371760-01,2024-11-08 08:25:36+00:00,658.38,0061bddeb5a15aeb07a644d552b641dca7c0b09ea20fc1cba05f9e4ea8bc846a
1474991371758-01,2024-11-08 08:17:24+00:00,399.15,34ad48a18ff05346256ac1370b66ff452b25861f197eb4a659d146fc3bdb66a0
1474991371758-01,2024-11-08 08:17:24+00:00,399.15,34ad48a18ff05346256ac1370b66ff452b25861f197eb4a659d146fc3bdb66a0
1474991371758-01,2024-11-08 08:17:24+00:00,399.15,34ad48a18ff05346256ac1370b66ff452b25861f197eb4a659d146fc3bdb66a0
1474791371655-01,2024-11-07 11:43:39+00:00,270.88,df3feb50738d3ac8ed4b92406cccf5ddf28b820841568cf9086444e71656ba90
1474991371756-01,2024-11-08 08:14:00+00:00,136.88,8cc9d8319e042a661f893034f8537b7a9e688a4a2e19f9df219daaed70db8554
1474781371653-01,2024-11-07 11:12:27+00:00,99.2,248dc14d4755f241ba305f42d9844ff84bc9359ca9f1ae6b3da28662816482b0
1474781371653-01,2024-11-07 11:12:27+00:00,99.2,248dc14d4755f241ba305f42d9844ff84bc9359ca9f1ae6b3da28662816482b0
1474941371754-01,2024-11-08 03:26:50+00:00,184.05,db480291e96ec0927c8a2759daeffa5d2e0d5b0b0270400a336c9fd5c7880f12
1474781371651-01,2024-11-07 11:06:12+00:00,331.55,04326fe840ee7c74cacd4db0d078bae9138384d5c9ce6eb80dd247a77a5ce785
1474781371651-01,2024-11-07 11:06:12+00:00,331.55,04326fe840ee7c74cacd4db0d078bae9138384d5c9ce6eb80dd247a77a5ce785
1474781371649-01,2024-11-07 10:35:18+00:00,225.66,4c73c922e7fbe4e4ad03c8e2fda6a37ae38d6ed4833888a759a3c702a61dc670
1474781371649-01,2024-11-07 10:35:18+00:00,225.66,4c73c922e7fbe4e4ad03c8e2fda6a37ae38d6ed4833888a759a3c702a61dc670
1474931371752-01,2024-11-08 01:54:48+00:00,384.49,bf44a14b3512ac5b33d77a28027d6d27a04c62a7d2d6523b983c951ef1d76fb8
1474931371752-01,2024-11-08 01:54:48+00:00,384.49,bf44a14b3512ac5b33d77a28027d6d27a04c62a7d2d6523b983c951ef1d76fb8
1474781371643-01,2024-11-07 10:30:48+00:00,143.51,0d13ec215a433719c355d582944e98349f1f6c7d642e66879fb8b781b9545b22
1474921371746-01,2024-11-08 01:07:18+00:00,271.92,65d84746d39dcd34ca2c27b1b77208b44a1f48080e1dfdcbe312c1884163baf0
1474921371746-01,2024-11-08 01:07:18+00:00,271.92,65d84746d39dcd34ca2c27b1b77208b44a1f48080e1dfdcbe312c1884163baf0
1474771371641-01,2024-11-07 10:26:21+00:00,869.4,bd0ba772623ca0df46876479441556325ea235bf80a92f8d77843d83ef7c8903
1474771371641-01,2024-11-07 10:26:21+00:00,869.4,bd0ba772623ca0df46876479441556325ea235bf80a92f8d77843d83ef7c8903
1474771371641-01,2024-11-07 10:26:21+00:00,869.4,bd0ba772623ca0df46876479441556325ea235bf80a92f8d77843d83ef7c8903
1474771371641-01,2024-11-07 10:26:21+00:00,869.4,bd0ba772623ca0df46876479441556325ea235bf80a92f8d77843d83ef7c8903
1474921371744-01,2024-11-08 00:43:25+00:00,1240.0,51fbe506a4c3ba46493ef726ef1c4c99005b8bcec7e2af55abff4ca112575294
1474921371744-01,2024-11-08 00:43:25+00:00,1240.0,51fbe506a4c3ba46493ef726ef1c4c99005b8bcec7e2af55abff4ca112575294
1474921371744-01,2024-11-08 00:43:25+00:00,1240.0,51fbe506a4c3ba46493ef726ef1c4c99005b8bcec7e2af55abff4ca112575294
1474921371744-01,2024-11-08 00:43:25+00:00,1240.0,51fbe506a4c3ba46493ef726ef1c4c99005b8bcec7e2af55abff4ca112575294
1474921371744-01,2024-11-08 00:43:25+00:00,1240.0,51fbe506a4c3ba46493ef726ef1c4c99005b8bcec7e2af55abff4ca112575294
1474921371744-01,2024-11-08 00:43:25+00:00,1240.0,51fbe506a4c3ba46493ef726ef1c4c99005b8bcec7e2af55abff4ca112575294
1474921371744-01,2024-11-08 00:43:25+00:00,1240.0,51fbe506a4c3ba46493ef726ef1c4c99005b8bcec7e2af55abff4ca112575294
1474771371639-01,2024-11-07 10:04:44+00:00,190.88,376ca8a71b269bada00c6fcd93733fe8a68c4eaf59c277abba13ec2d8ece1bb3
1474911371742-01,2024-11-08 00:24:38+00:00,140.88,738026d360434113fcd170f64b7abd91ae9570d82d3393aa921131c4056fec13
1474771371637-01,2024-11-07 09:30:00+00:00,672.3,fe1d900e3740a229f0c80007e1b8dff7da042732af9c2f37153a880b99661cf1
1474771371637-01,2024-11-07 09:30:00+00:00,672.3,fe1d900e3740a229f0c80007e1b8dff7da042732af9c2f37153a880b99661cf1
1474771371637-01,2024-11-07 09:30:00+00:00,672.3,fe1d900e3740a229f0c80007e1b8dff7da042732af9c2f37153a880b99661cf1
1474911371740-01,2024-11-08 00:09:02+00:00,81.58,dac73729408c517cfaf5839b902e5538b2e988742c8c08628732a161b3e7eefe
1474911371740-01,2024-11-08 00:09:02+00:00,81.58,dac73729408c517cfaf5839b902e5538b2e988742c8c08628732a161b3e7eefe
1474761371635-01,2024-11-07 08:38:45+00:00,153.83,6f8706dfbb59457704ba4c6eb9681f841d556e1830972ad5a365abae9c8ebc8f
1474751371633-01,2024-11-07 08:17:40+00:00,170.0,a829f261d2e16ce8bba44d9649a6b0aa39d760c72651da533c702f83207a683f
1474691371631-01,2024-11-07 02:14:38+00:00,133.81,3512e7e426855bd3cd44d086c0f076dd7e0b777946904c4e838e2dd034bc25cd
1474671371625-01,2024-11-07 00:28:05+00:00,455.0,5df1ebfd64700f2b0d234983487c9a3e2c24d93bff1f691337c4d52cd40ab877
1474671371625-01,2024-11-07 00:28:05+00:00,455.0,5df1ebfd64700f2b0d234983487c9a3e2c24d93bff1f691337c4d52cd40ab877
1474671371625-01,2024-11-07 00:28:05+00:00,455.0,5df1ebfd64700f2b0d234983487c9a3e2c24d93bff1f691337c4d52cd40ab877
1474671371623-01,2024-11-06 23:56:20+00:00,250.88,a1a05c8bdedecfa4f0429086048b7c133134eab4269430ff6c441cf7a74f58cf
1474671371623-01,2024-11-06 23:56:20+00:00,250.88,a1a05c8bdedecfa4f0429086048b7c133134eab4269430ff6c441cf7a74f58cf
1474661371621-01,2024-11-06 23:20:52+00:00,187.72,cfa4a6de679123c926be1d64bd0e3a64af4136409ab07366cbbf9b6687ef943e
1474661371619-01,2024-11-06 22:48:33+00:00,148.07,7110cdec81765580f3f5a6e65c37bf06125baf13ae53854d8f6fd0d61127c040
1474661371619-01,2024-11-06 22:48:33+00:00,148.07,7110cdec81765580f3f5a6e65c37bf06125baf13ae53854d8f6fd0d61127c040
1474661371617-01,2024-11-06 22:33:25+00:00,153.83,c609b9783b638caa1cdeaabbb54f98ac2f6cc2a12356eefd82460bb41a8540bf
1470441369404-01,2024-10-20 09:18:36+00:00,166.0,5d39faaf54968d2d3b657b2f43f1f524cf4077eb159e5c3234f03419d145d2bb
1470671369512-01,2024-10-21 08:09:10+00:00,197.49,ed1c3f4a3e6efe442bb2f98ca7e37928df19d17a909f8f14736b710172bd9a9b
1470661369508-01,2024-10-21 07:19:01+00:00,190.41,f180cfb4c2eecf92cfe445aeeedca9baae9c2a09fa0f928ee5a078daa96d174f
1470431369402-01,2024-10-20 08:23:57+00:00,551.35,3d963527a1ef1913758187b9ac1504bafd9eb3f1d9bbfe7a24fc702e927e1f81
1470431369402-01,2024-10-20 08:23:57+00:00,551.35,3d963527a1ef1913758187b9ac1504bafd9eb3f1d9bbfe7a24fc702e927e1f81
1470431369402-01,2024-10-20 08:23:57+00:00,551.35,3d963527a1ef1913758187b9ac1504bafd9eb3f1d9bbfe7a24fc702e927e1f81
1470631369506-01,2024-10-21 04:20:11+00:00,520.0,f5ed7e533f7e77765bfd08e8470e50f41cceece2ee02a25769219ed155c2f7aa
1470631369506-01,2024-10-21 04:20:11+00:00,520.0,f5ed7e533f7e77765bfd08e8470e50f41cceece2ee02a25769219ed155c2f7aa
1470631369506-01,2024-10-21 04:20:11+00:00,520.0,f5ed7e533f7e77765bfd08e8470e50f41cceece2ee02a25769219ed155c2f7aa
