client_hash,recency,frequency,monetary
0f1b51711246a804eee0a7e4728e2426311ffbc113db5a4ee5f833b036e87941,90,4,877.0
0f1b5a3ad7c59baaad584015dfd4cc92806609bf60afc3d9b93be827af25ba86,251,1,179.28
0f1cbf32c8b18f07f358fb65d3d167cefe2b37b532b30b4b63634b4803e3c96b,341,2,547.99
0f1ee3898605531f1c9deb7de7120fb3762ce1edd8c9dead5e89a6947290fd38,243,2,622.32
0f207c758916f5da0713fa2e66cb4b11ab728e64ce27cf7ee9a103bb7b668846,238,1,175.67
0f211ce2a0a145d5ce6282b497118c578f082f5723b8d5cd98daa2626d3195bc,302,1,218.19
0f236d6f302f92cf95740f918a006679cac379c61d57e15fb4534fa919b0efa7,453,1,165.68
0f247954dfef015c26e3d6a659e5f9d9efd58d974168e4f6f24e7131341066a4,570,1,105.28
0f2541c218ba13244b370606df9c88a571ca3e189a073bfce383ef42c32603f0,93,3,509.45
0f25501d9e5fed62df4951c2fe0e5a588b2b5a8a3980c65d2f3db42aec33ef5f,446,1,144.8
0f25c8fd31040fbe7edc3873a83d9940f5abe21e317e8226981b2df2afb5c6ac,526,1,76.95
0f275f427034ef41761bcf5ba2a61e46cc183af20e0b932162610379afdd18cd,640,1,172.89
0f28c4fbbbd96afb51bb86f2b91a1358eb73c017159b93a05dd80804a03e716e,400,1,146.14
0f2bf2c289d994c89ecb42bb3801b7b73b00ed8a79ed3359f49ab98a67ba4ea8,545,1,697.5
0f2e0e160f0439e054e5be65eac54052072d5ad7f12a08c9dbfd6f05aa51d5e7,425,1,151.77
0f338e3aebea8b518d9013f07f08c775853756b11d7a7ccca34bfbeb40a5d41c,322,1,62.75
0f359719c1d8979e9c2d0b06d249812c44a1b7b013187f801b57ec6c6347c0aa,567,1,171.42
0f3825d69b2334095c8c20f246bf9fc360ecf2d564df89b66470fbe560347f17,77,1,146.88
0f38c98e45b56671aec42918847b70a1d5b8b837fcb8d5ea1bac669d97188bb6,203,1,115.24
0f3981eae28929106789e147af7c8aae62fdac8fa21dff4a306404ebe78839f1,41,1,152.78
0f39bb773b92a696b3a1024880ba169d6def4d95f9566d54ac987f069891fd56,385,2,301.57
0f3ae32aae911255eb7d0287a5bb0809180159aa0c05dd6097081c1a8843d5df,471,1,71.0
0f3b6fd26990320168d53a16718a67c0b5ee3ec936ba25e9fd9f0369f1105f9b,545,1,164.1
0f3b735977ef85c8666574019f24df7c88b88e03f30c2f3f5084e9412852afad,52,1,191.96
0f3c75327722fa1fc2fabda3080a74c8a02dc1fad95709c5197e3140f8b75dd7,260,1,169.97
0f3cc0ae3e6eeca3d6b36946f8b0f1896be953842a295d701742c1fb97b655fc,544,3,855.26
0f3e837c9537d5acef3c5d1440221ec2334a7991ec8760a4901acbaa659fb53c,105,1,328.02
0f3ea0d2461af5097a93c13a3ed650939249585dd33d4b8490976f5d153ec887,452,1,167.76
0f3ef4d8e2f92f204597e481f40b291acee52122e8ca0972dafd8a5e9af152a4,348,1,309.99
0f40955bd45449fe288b3d5fd6c0294d5ddb65562b7c74f6cbabb6fb83e3e522,187,3,558.2
0f452acc755ef6211ee3ddec2afcfd6ed4f83cb21fea213cc5e760777dfac16b,165,3,1604.0
0f457c5bb309ea2dff242c98ab617bf46f72abcdf6b49d4478602ce41c404737,14,1,690.3
0f46c93592401aa758f0e75aa38b5bd1edee04a4f35549d3f8d14174c790fce5,665,1,176.57
0f4801e3789a0522618ec89a17d07d8b0f8b2f3e56dec3dd1beccd4b12d96c19,295,1,163.81
0f4857cb44dbfd9b81adacbf0623e62f25b3b2af982ff6d4bce8ed057583da72,387,2,253.4
0f48966da904c723fe3d24cff4ddcf8b3db34c6e3f57453102709a9fce870c28,544,1,338.2
0f493ae51a5bab83fc49fedc6eb7b405da8eb836b04e9cf7270d8defd4372d54,486,1,165.28
0f4a1dec96ba28ce39b192be34dff20595cb2039feed101d38713b4b49b8eb65,673,1,249.43
0f4b89e0de0be89329a5bd0f4d11e6ec641c9ae2ab717fbd663bb35fd6ade3fe,279,1,119.35
0f4ee29862148d622eb0e3e9975df1b04dc42c8ed7b80af4ead02a2d572d1ebe,227,1,580.95
0f4f31cd841e8202db220b4561c4759b92c2f79c41204dd230d980029da7d72e,153,1,218.86
0f506a584a97e1bc580ff2219d229bf854a12825f6ef19b5d9ea33bff3de0629,269,1,388.92
0f5141bfb19b0c5683099e4a1fdb7186a89cb08e16a82a07ca76b2ccadab044c,348,1,253.59
0f5159754c18fd28feb0faeb5450900dbe9cb65f20e348561d6e84e99d9d2fec,414,2,639.94
0f5751f95f67f5be7ef564570b28a8a652285df3a619e42d339868c45c104054,115,1,155.85
0f58e7428c61ae247053f361ec7d639dd9b6fac869084bde0826acce9dc502e7,453,1,164.77
0f5904c54ffd23736baa8b29190a8cf930337f5e9df6e23d0aa4c600350e90bd,381,2,465.68
0f5a54a864f6d1a5212e112b169e936ac62616dcdab0dee5834d2408af3295a3,564,2,359.98
0f5b95560f8600d40f1f0a7098e3fbd6cddfd833a088644557a244f793617085,117,1,500.88
0f5e1425e747b0ed680d8b1e90396bdffa5d406744d4bbc0b94f14e9f2ca7549,340,1,285.13
0f5e1b16b17ea5758e96c17c539b8540a67ea6f43a45b2600285e8d175b65078,526,1,143.02
0f5f2df35a9be6732582a7480acb8c27101004825cc70ca037802477ffa42f2d,409,2,664.03
0f60217c8261c80e43d6e902b3e7162bee7529189405f84f951ac756730dd111,416,1,138.49
0f60367395ef4b3ddda2584b2986390c704ef70435be0893cea6e594607f7f25,594,1,168.16
0f6063014600da3ad90e848090d8b7a85d88f3e508163602686a88c473df7e0c,238,2,366.28998
0f626c25ee13642eb86f20c11b430eae35fbd41842a7e3a6f8cacfb78447610c,223,1,810.0
0f644e5aa5c0998a157a4bbe2d54315bc2ed329745e83ca4049eb715fe1e4830,462,1,188.3
0f697f74bb45792e9cba55fc74ff0e9337971987dcddc3a720867d20b0292ac6,425,1,292.92
0f6a042a0ba441cbf28d8ab26f167e4cc9111132787f3351e1a919129457a58b,273,3,336.11
0f6b4ce869f87b84fdcfb29ddad91870c4c196207af4f8c948f86559ad2fcc46,331,1,121.15
0f6cab3b2a3d2a81420e994829937f04af1e2eae29ef8ec1d75f6bc904d23f41,520,1,199.98
0f6d2c2f2a8c83c62c6f7a06dabc025e58a4f96ec8653dcf072aa428dd64f9a4,241,1,141.07
0f6d7d7f7587d063aa8bd9afdb18ac788795a21c10c8bc8cbd20e8a896a618d8,32,1,160.88
0f7001337ea36e2a24a96b0da2e717ac4a348981ea85b0cb6088695cc8017925,568,1,340.68
0f70d4867c2af9932aba63aeaa7aaa9202a9426a8f54c04377a7fd4f6551aea6,406,1,427.93
0f717f4842b126ee65eb3bf409aa10c6fc40060d7425405773e05f6661e189b0,216,1,189.97
0f75edf991a3dbb121444b47591b45bc735b8c3a29ef720e83b3574fb6f84c82,629,2,310.08002
0f79b98a12eb1721713cdd4e4bcc0598c600cc5c2d8a84a338b228a405715f12,641,1,157.76
0f7b67662ee0307026a39d99c8ff3bbc71d04c5efa019335496ea74375599d9c,668,1,455.0
0f7dbb6eedab14024b38b4d5d77525a730db2e299f40fa9bcb7fa765426f0a94,594,1,57.49
0f7dfd1749fabedaf80a9829c4421aa104f4f59d8bde9b15b9c1ac8d6c853e22,360,2,220.15
0f7f9503888c58ea607a31451380cb0565c705c1219cb52970da50aec047c29a,174,1,209.74
0f8060b587e5d582bc6a1c45de66bf599baf9ffbdf541efd3c364c4c9ce0e34e,31,1,188.9
0f84bc3fffffa6829b18b7981e73ad54be5a92c0e9e483c077528692a27186e6,678,1,314.45
0f85e8603456b4a7a914f736a995835a9882ae6b5ab2529c87f470b1da9dfc15,664,1,265.26
0f861932f0dede4819db42bdab134dd5233bf25256d4ab7d467f7937e7f8de56,524,1,113.0
0f86f8766dcf059dd8e79a0eb7ea6b816a13fe85e0d2be17523d9846fabcfdf9,349,1,611.3
0f8969b4376bcf0aa7036ac77bff1df2c1168595bc1aefba1c84979db0fe7054,80,2,331.06
0f8b4a421ae0b9bcde04299a98e70f31da056a590e514b19844979a72960445b,583,2,152.88
0f8e96574272667a504d7c64a065da941aa5e75016c1d3065d488d36233aa61d,545,1,367.75
0f909608d9aa74b484fa86d147cf4bdb1d8117e334cccec7c6924389e5372986,470,1,168.68
0f90e1c6d7d44e42cfbb676935df9c0db0ec506135967098ee4531a941953738,508,1,468.0
0f92a72500a94a01028195e6b76cd3de92f7937c11422f5606baffdd99d2bda0,140,2,1052.54
0f9358e5e1efa2b08d98b11622823871f050d7d9f53899e1b874febfc7893dcd,171,2,431.02002
0f9544ca14c9a1d00ecd5055641be95324969f8d81bcca4c345a648da9cb2e97,652,1,166.19
0f98fa036654715128bae7969175a40d653d6df168f4d76cb82f720111b19fbe,668,1,157.06
0f99468d50fe9b1869196ba87dec03d63bd993864d1e05b36e60cb573d34f08f,428,1,112.4
0f99f5c2c6ecdde0bb83306ae53c0f74a39aff4d428f31f6da026bfb2c1cde6c,677,1,433.5
0f9a5a15a360ab179cbcd57877c9ca3f26d3836754156152972464e5e3d8c8fc,329,1,416.25
0f9adabc3744662dbd3920653b01c7ea4fd60ca2a61cb8f0901b2fbaf9cd1b7c,616,1,172.3
0f9b9ec736143e102cb02d53b61370a57c121fd94903e13eeb6a9af261677f62,368,2,1196.9
0f9d6fb22fa4aee092374c611586748ecc9dc83051320c32d49803d1a8a5d1c7,120,1,208.6
0f9ff471227b202548f12feda3d91ea1b457a4f0104eab0a4e3d85d0acaf9f3e,676,1,165.96
0fa12460f89cd1455b0a4544dac8993417ffcbfc9132e022a4725dcd8082053b,158,2,699.26
0fa14e034becbee432edd9df67e7cbd26aeea66cc537cc9666a820106146a845,355,1,145.82
0fa1c13e4493163db5733dce792e3804e247f8de4d7ed3874a7e8fcc659e1efc,525,1,150.68
0fa402f2bf583d81a62a7b1d1b7a181eddd76ffca75db89d02f37e1d9be2b619,440,2,359.77
0fa4d5c0ea765a31a6e033582cd413e40214210a8f7a3558589246d801c24370,637,1,171.42
0fa5a0621f04b63214c2baa4ba4b8d4146a61c233cfc2e0b3a3ceb41578021a9,401,1,102.12
0fa5e7c1caa3b519327673c0dcdf70fa86c623e76b5e39192128a94e2c039781,244,2,485.55
0fa6f59c7b7a158ba386dc90c1f84a00fef3dcc75d91bc1ed5d4ab8c78006e3e,226,1,176.11
0fa75c6c2c5724bbd2f1a7b7eecdf62159471cee923d383125f364bbb76e3f89,224,1,82.97
0fa78e1104ab94ffb8ccc0484d91cd79a99d77588a6cabc9441b2a48e8667e4d,495,1,149.7
0fa7d34b6e0dc0bb91b42a6d0db47d954721b2d8c32d1240a12aaac197e30abc,583,1,167.76
0fae5eca82e672ead866356d622328c8bac8d1079401788160422a192d7e9023,459,1,306.36
0fafe8a856a04110a1c738e67e1e38817ca414b2d98a4fcd27dbbb81b64a75d1,348,2,369.12
0fb0accc5dd4c14314499ca2e11b797188ebbd4bca0a801ad97f65ba6a725684,186,1,117.54
0fb153b62bc5c7cf15354bf8c729265f6b4e1b23d27164ca11945987cb756480,97,1,158.86
0fb1f151c9a7ff943e988066e5da22cc2fd7ba761255f9825cfde489c6c0b3cf,100,1,144.9
0fb21e0b0038bc641e2f109d27de3c417f601530e1c13bdfc17eb6dad58ad4da,618,1,175.0
0fb43280325af32e80df9888f0d4e51ab90784b7a3f10da4e6e6be39e00afac0,581,1,182.8
0fb5a210d3799e5ad2fd17d9f2d5068775eeb27954166f189206bb367c9b0069,391,1,147.72
0fb66ef73867d774fda1cf394581d3605b03b48a132bd42f9a9a90d4b4a5ab24,246,1,189.97
0fb799e5579394906c24f7e929ff92956a668c09ec4bb548ca03296a68810875,327,2,306.21
0fb851385c7d73670761129a3b8836afcc317ee3d6862488250d7386b8f0c7f6,206,2,883.18994
0fb962ec14407af03d1a6a5fc7b30b9628f196fe7863ef9cd5c2f481e06b846f,373,4,1069.15
0fbc6b372f86ab005d8a33c274d92e842de60ad7273308bcf168e8773fd60a50,587,1,109.94
0fbce09384e7e591dbe7975be7fc840477646de4393d22e6a8f8e3cacc5758b2,599,1,595.0
0fbf81c4dca32c5d65e79733c17e571d8975d67753530c1e43edd078fcba5fad,668,1,39.49
0fc07d46382b0721bcf42e3f8a739402ddd278932906db452e09489b42655353,342,1,147.47
0fc30f1f9250ed41cfe1e4f8f222897976773af89ab7f1866650cd5c002ee800,426,2,659.12
0fc388db5efca9d2aa7f7b7af7a3ef1b4c3be0354f9a68d2745486ae858c70e4,524,1,166.8
0fc5c98091fb6e2de3c5247f853ee9e35a866e87153afe039a8df1ff113f1bcd,251,2,329.94
0fc61896184e4b6c88124fe589f2fe88a1f3b3590cb48eaef5b4c83dcab95132,627,1,406.66
0fc80d344db9a45d5bbced6f2ba1152a26a2f04ed5bb7586b6432b643aa64f72,394,1,220.76
0fc9144b90997640736a5799cee10691a626959ae96c26c1d3f34bd058ddff02,256,1,120.29
0fca9e4511e9376e7147a3327218aa7c27ac3c564fba4446d24bb937dd75df93,209,1,493.16
0fcba2c5322cdc33737b7749431fc625ee1dcb87df332f37354151e98a11ecfd,478,1,115.88
0fcd93b36d2f332b91c896d96a27fba4754fa51140ba3b8f10e1cf8cecdbc3b2,434,1,97.8
0fcdbc3a7cb95022bcbc3cace0a7b94015a64ff6defa915a0e9f3aa325b3f10d,621,1,266.85
0fd518b9134d4d0e3f422cff733cc7b2889063f60c88e1bf83f1482953165290,462,1,218.1
0fd664ef9445dfb89a09c5c036299a166d877dc6d24f489bd7dfac7249fdd335,133,1,191.66
0fd70698260c5feae0db08909b6b811a86cd931daba2e3182e8e21f14572c0d1,389,1,161.4
0fd7d56cecb170f29b6f2ef71e463b7e53a69ab3b60a571a9d10675b0e62aec0,426,2,458.18
0fd7ec088a69fc5207bcf215287160f228a945e35119ac862284190eb0a52dd8,411,1,290.77
0fd8ae57a8198067cbdd98311c200531fd281f54cff399bfb8cf3427740e3592,133,1,575.86
0fdb1362b78a65bc32f8cc60abf3facc0bdd618f7d8d484665a412dc644f57b2,326,1,267.47
0fdbdffebd17ff345862b84a054c614a748d24e1d46fc304827f9515f0cca8e8,358,1,208.6
0fdd984b70e6e787b6e9083209f8744fdcf25101fcf23d665f971ebac97f0cfc,157,1,210.88
0fdda3fb31146eae253b88651343e93b8d457f1ed1fc71b0011a4aa208fc3c5d,348,1,45.44
0fde1f8333e09f79dbd78609aaf28305f9a9c3409220fa757af973f8ab82d2c1,239,1,74.93
0fdf16f80f83e18b903b445600f2765f4b304ceac6cd4add44116b14dd71741c,20,1,266.84
0fdf5f399465dbbe2096335eb8b024af5b715fa1f6320a9600bd5f914e27ac8c,71,2,793.74
0fe3409bc39fc04ab16f0eb684cbdd7521b38a7bd27bd034ae4c7eb38cb0592e,594,1,150.3
0fe4fbd1255fbed125df851673acc77ba13ddfed1ab836177dd464a4f1fbfa48,6,2,481.85
0fe60cb9834f6cff64163ac234cc0cecc9d05e74cd7e7e07fa7afb6443733cb3,513,1,150.24
0fe719373ea9b9485c13b5042e3fcee728f422efe665772e3c3e13bd237fc877,405,1,146.88
0feb277c130d276508fb6a5a3548b0ec46698b3bd0fbfb3596d8f08bd93046bb,335,1,181.77
0fecc051d0c122ec7a389d13198d223ea1212e7aecd607aa012f8e8cb2b96b20,462,1,372.79
0fed686db5bff00a4b347c0df816857b7309bc2e326aae9d732e6750581b1a7f,594,1,558.0
0fef00197fcf45a8e799bc123027a521a9ddf3d1753d9313478d1ab5f2198353,300,1,170.31
0fef6ae7d97cf061cd0fc3a260bbf03586b22b614c7552e94a072014b7710934,428,1,226.85
0fefdebf492f346d93cf0bf6dae8ea146fa54193a44e6d2338d890be8999e6f3,308,1,291.02
0ff06a5c6ee93da288067d291358e53cc5c4c2f187f1e778cd208f8f54d80e47,535,1,114.44
0ff0ad98a6c8613a40e484f04c2e10a4cf1500e09a1f33ff3e1d182443198923,221,3,449.59
0ff26908b604ce454a6883963e07d2b259ab86f03b2ec7e1b4cc6b27adc28cb6,150,1,146.88
0ff2aff9b626b8c10b310819490be14f3291407e0a84e2f8e9db6509884e3ded,518,2,418.91
0ff4e40ad7fa8395b7df9ce8a73e9a87930889149e0e850728f1b590a6a3eef7,254,2,475.06
0ff4f9cc0cfd4bd61886cb228eafa9fd68dacf0d95c5eb1ec80b8c2cb616024b,1,16,3078.6199
0ff61c91a0ec39248d97d28c8669f5655c834c4ee9f80ac69a34eafc37c5b381,406,1,186.95
0ff6ecfac88cac381bcffb78901dba2a608df7ae2d4249842cc2b4206eb82402,318,1,159.88
0ff8051e16677140931d18bb8602ce87f57ebca954954874fb92ae46926fc730,388,1,145.41
0ff952e469d7ca8005b38201504a76978306fc7c0320696a1805748353b813cf,125,3,522.85
0ffc76b8e85140bdaea1fc7841d25b31c0cd823b611f865595501e5b0356194f,580,2,688.88
0ffd8588b21a5da2355cfc9a8de50317849e4579bdb2c56c7b01c653ff86ac7e,444,1,275.8
0ffeebab032e7deab7359318af04759fd55b3aa287529d333704000d6b011ae4,146,1,230.31
0fffca491a1448426234c03ecf6d1201bab42a4fd10c04a23446a5b4fd0c038e,529,1,113.44
10015ed0aa038052ba9890688d696e8bd2c92b58db63583adf6907c4215ccb32,595,1,143.53
100165c7be564a874269a4c3a913b18873c6ea7ed233b48b5756c732a6a0b370,636,1,406.9
1001ac8b9f7f87173ca8380d5fdcdd254b1d3703bf848e664984b2967705ee7d,517,1,166.84
1002488a61b4d44fe684c4b08e65e1a08b0c02818d1bf56a4c400acdafc67427,381,2,399.97998
10025abf4503bd77e3021e2ad14524bfe12e8a845b7c4134ed6fc4c09b788197,675,1,142.76
10025bfaaa7ba8b53d50c0167f3cedfa9c31b359671301259c0e5ac92c9baab5,645,1,554.0
10029052a395dab665ed8fe2e8ddaad71d7feaa27c16a75f1d45a427909ffd81,424,1,225.55
1003f682cf951cf92ebe4dfa3cd52a0c70d6a01d402ae6723e6af40443710286,161,1,146.6
10042ee6b9cfd54c967b4ef4241c687756b6a5f62df86a0e26224e3a034e845b,126,2,352.07
10044aabca2488e93cae511796a7ab12edee4ca50926641eca409e23aba334dd,505,1,166.19
10065eebe56b0580cdd23f7ccb9b3b8abf2eb03e617df4d0c5b1257e0b568d06,403,2,335.91998
100bc1d21f2ceb4876fd7455238b83679c541bef33726a9dadf185ecc4b1e840,316,1,98.04
10113f8e7711693cc19905a27aa29b08ad9d520d7d472fd98a492bb4c7f99313,368,1,229.13
10154db9de85fcd50a1fdcd523193962d214aa8f06d4548dda7c539cefd62784,381,2,742.54
1016744948e3ccd6a22d9e3174c16f4303be816139eac1573bffa6afb82191e6,433,1,136.69
101970bb4f3f21e400307f6acd16c3b39bd86e7d83297d67387c397990da83c5,130,2,257.21
101de871f0da078dc10fd48791dcf1622b4d369af3c5b8d957751de70dd60d34,497,1,59.47
101e65e487b1436d45b1cd44f2738429d4f3e8a796ebd89893e7490e76f1004e,360,2,231.28
1020126179147aad7254ce7ee241ea25624126fefb2a0964e2c4809c0dd13d4d,522,1,299.84
1021cd25bf2033aeb4ed4f5e091aedaf9887cd3906fb368c8cf5145147325e01,304,1,163.51
10251dd8dbb7b8769ce1ceed2305dc53fa823711dea162935d58ddee50ab12c7,62,1,170.88
102c9c147111468c2983d6e4f6ed3a7a4b5b46fdf7baf85438a216038c539dc0,329,1,96.92
102d565e01dbd464ee175a46aed51bfc7b3df26f15f05004a85e39ec4fbac73e,283,1,219.5
102e15286db07366bf85f3fbd67b00299e38f3a38cafef97c752aef90294be60,397,1,261.6
102e2d76124047adab921d1e73bbf4ea3cee5d70cfd557c80fea131a8999717c,290,1,402.47
102e81b4339875962ad414da6f4f7826506528a132585a62e1eba10ac6996015,365,1,201.28
10328490440aa516baac6f180fc6464ae28d5fcc6fa0a4ef05acb9763573f3a2,580,1,165.27
1032b72bba6090af9bd1c5e26967c612d23d4a1b137b673b080e59478d932806,373,1,338.64
10330463ef3d6b0a5f68befa72bb2372055c539d7c43335ccf3c1b4122e49a46,457,1,114.44
1035c7dd10bb49f20b3d07570f939da057a99bf51f26c76dded92d4c7e41cc66,354,1,46.65
10367250f16284aca446af977d84b8b97b0078a70b87c3ee72e891c2c951e70c,473,1,365.8
1039fff6b93ddb887c7d8714ee88bac3ca5af54c6d82dee6806342f45c67ed92,174,1,410.4
103a363f78bdc975066ea721bdf355bd3cfe8795cd2baf9e7c46ae9e6a474ae7,69,1,3.0
103c79c57d2b7380ed5f66c1ae38c96d091e3bae1810a756fdcf54bc3b145d65,333,1,162.97
103d52d744c29ec0b4bb9c705cff385ed8cc01001b2e846e9147dfb8630e487e,333,1,269.97
103eb83effd5c0ded81dc2895ac0af697525fd807907608b0043368463b4c22d,353,1,145.97
103f1b6bd59c274bdc4103d605a17809ef48036c5e43556b1ac260cabdd8e0f5,293,2,271.03
1040db11bc53f48ea5384270225ce871f32479f5b3014204f28b336533a6473a,350,2,324.41
1041e8c09607a6e91713559e0bd8f9e85535b93b15256d8e03ee489b5888d1f3,534,1,151.8
10429e0f12e9152f44690f5f2593525d2c3f364709b73b238f9b0e4cf2b847f6,653,2,917.5
104541c0044176c844022dd166297ee466ab8afd2899d673e754ecce0d78ed32,19,3,964.0
1047474ee749435227bff96ca70ac24d87b243f6f89f2ecd5dcc652669e37eb3,353,2,1021.80994
1049627b3e7e3ac09d0d7e6b81b9cb8b0c730ea4538f92a57928361da10fe960,460,1,336.95
104aaac7e64bb52c49269dedc939a67a92a111f0e4fba4552fe546babc01bc48,328,1,268.87
104abadb2690877373aa73efd35fc43b218f6af4f61b0649643086191c2b3fa2,146,2,545.11
104b1461eacca81e06388e6e76f571395d0426e8a29c29f8450e2bd3392da834,501,1,740.0
104e2eec7932bb004c83ac7e81a9562c7068e2ab7c28142305bc1bacea329531,344,1,169.97
104ede220390dd7b41308713d3746e900f278767d5e7c693a1c8b3efa40a9d91,482,1,159.65
104f08d3a553e67ac12a5277ec132b0d7f8dbc938278fce1687e89babf7ceaef,550,1,130.14
105138463d6485669104654904a3941ebea2e9f332aa4318a9704df7a93390c0,57,1,307.38
10514c99008b2da6e287077f52ddb998cb36adfdac54bec0cb5bf6947116c2cb,509,1,114.91
1051f9345b1b608532272298dcc8d8ef751472a4dc15b6a3b54023e2675abf7a,531,1,48.16
10522d36e7171bffd61e0872678981e4a59f8adea94572e80e9960df6c08b432,358,1,239.94
1056466e01ad41646b5a4500522c6bad9cee4099ec54cc1bb8c542416ddc8c77,327,1,519.97
1059fbdbfbdcaf8f2e8c39441a9fcf9e6d6b656d00e84a5014c79ab2ffccc942,528,1,151.8
105c401d4b54329f68d13463ce8003ebdc684015f8027ae3285a3c509413ed2b,250,2,522.78
106090184ccb03756465220ad76d143033f3cf61d23fed0fc2d3fe02e51670ba,516,1,219.18
10616583aa6dbf3fd03adc34577e3522ff8036e7b88438b70becba8ff857d01b,310,2,1131.0
106397560e55416db8e8dfa1ae3b3282489d3ff03d8b96791f70c12ce5c3f119,471,1,151.19
1063c28aecdcc74241a1b051e4001f9b39a4a34f63bc4580530e4b41df8583df,20,3,1477.56
106421dcc3bbffa71039cbac11e875e86b96dc876c601941ecd330d29cb846af,16,1,248.9
106c2286c6fd3363638196978e24a4211c4de3e8155f37fd45fad5d2c8112bc0,239,2,656.52
106eb2186588742de4b61fae2598f5ae2b95672a29c11bb55e56d6054b5d6e91,132,2,442.63998
1073b1142438eeb3a0e37403f9e0e46edf11774b8fd984e57d48a06a87a7a364,416,3,489.2
107586a5a5a11e2331c277a35eda151fb914913bd9426d2d8120f6456064fa84,139,1,790.0
1077c4200b54e7b9b2a8c18ce26c46ff9abeb630b8d55b7b0153db0dea5779bc,361,1,103.81
107b0ddd22c41c4ca2b6411682b7acd3b687e39bf8f91cb0da5f9abec8c7046d,93,2,994.0
107bfe5249d62571bd191f41dd9ba35ea612459650c94ce471a858f378099d61,468,1,127.01
107c38c634f23cdee445c7bcc89b1d1a3419b699687732a406944e85b1b9486b,651,1,495.0
107d8f1a206594cd54494ec58b74143166fadbb912b815c1c0ff390162abb90e,132,2,416.55
108306908e753a82717bbded90c9264cf946c40e74016d58d600568d26891564,308,1,252.57
108451fa301bfdd4a801bacd9c675adcbbe6aecbfaa30c0f2a370005325dfc2b,636,1,94.72
108485dbb18fbe96ab53f99c476b4c961faffe3496c215bcf97282ffe7a59a85,301,1,259.97
108487a9f9254cb972ae648342769b73537bed0b17f12717441a30ba0a9e9a61,408,1,220.29
10849ca4435bbff19fe45ec0679bdc68292612ba0a4888d402e07596f643dc8c,358,2,641.73
1084c2c9e0a33fd1689f3448aa05710127e66cc71a885602db13268f9a24b75b,548,1,386.06
1085251f86854dcec9eadb83d53a4f41e6b3ed075c55a367a2f7f86f2ae36afc,160,1,207.87
108677e2e2b76971fe1f68946117073b67450c6c657afe57da02392746695a00,420,5,1380.54
1087ddcdd8541c6f0e99cf2bb4329dd9aa4fd000a707768a7346ea0bb2f6c506,556,1,425.0
10890a9ce35ec91ffc5029d601d7def9fd5e51a47bdc043a49bda6349f61e322,97,1,302.58
108993c7d8dbdd7d654d8e0866e1c0dafcb84f8835b3432a74730ea0d9751e8e,161,1,173.88
108a6e08f0c3af0f701a02dc759ddfaebf8bbf71f2b0157c69f824c922768c35,524,1,150.26
108b2ee662660812252352320d60c4d07336af09458cea9eb9ed3032094ee9f8,454,1,489.0
108c51f1c42844446a52a81757d6798747a312b6aa8c0662924949c58a9e05c8,350,1,106.3
108d0013d196a2fcdb93a938b9f43829ed546c44ff8ed92db291091f1c80ea73,452,1,193.66
108e9584d0106e5122d4a1753b0ad76e0883685caa30b6864827652d246c4ff3,657,1,241.68
108f7090101a5e8c9c9b3cf0d2f89ecb3a61d69f20d6f93919c0f6490d6db0da,402,1,296.66
10908c54a51c1920188e992db7d488dd4725bd5f5b09b5b436ed5f43e83afd62,460,1,265.42
1097585d264b3833eb4f62069b84c121e9c0905065beb7f79c5d9ca5d672d07d,440,1,400.26
109cca752a37a41e760df1905448e2472d4c3eda70ab37b5c1c0ef6320ad5482,514,3,1252.5
109d2060f9ff95ec246d974e565656acaa525f2ead111cb81b103d636af4948e,247,1,405.0
109ecf18d63f81f5b7546ef64a37257ccf1470b902d0ef427c71d2d1f052db61,341,1,253.72
10a128fc71064c74690777d5a9282726e8a64ba7157a6b931ef2449b79e25ce2,640,1,197.51
10a646c66a8d3aba3db173096e94cf1a8dacf35c3e19059ab7d3bb8ecb1c99cd,304,1,184.61
10a655c056660989c2fd0042ce6b7bcb854501a48b4b760eb21575b86b424f48,673,1,100.0
10a66f478be9f5a02778337c34c8d1a0362c88e2d6512e40e523456697c6fe04,83,3,535.22
10a72a34edaa3efbc5a402c085976b0c2f4048ce89ce7a9c49ba05cd0f290219,659,1,167.76
10a753bb4fa6a69ae79ae7cc78e0069ffa1fb149e2a27c794c6e3c8d6f2c56fe,531,1,58.65
10a8477551399e364e913db76e1f000b5d24236a5fa7620f8b213bde1f960a1e,674,1,165.0
10aaa747e5e6507c15ea141463f18290b157d57f2963881b1f96d581a4160abe,249,1,140.41
10ab3192efc79b7520cb41dab0d9b3829ebd9daeb7cc602f596f34f0580e4b60,654,1,399.0
10ac9fa4c83ed0ca2c2ea35b98d0721e9590b136e592c9647f0634f248a2885b,178,1,197.49
10af49fbd48be37bdaf4d9689ae8ad7d2b215f56aff650831361eae331e430c5,560,1,630.0
10b4e409055d9fbb8885f8db71d5d4ca4e7c26818d3556c79ea2867bd302bf6b,370,1,453.47
10b5331362212648cfe4fdcd275bbfc8462231c32d3c119202f15fe22ca34b03,349,1,122.23
10b5952a31ed2fd17f58bcaa306dccc93420497ad1f5d2e67fc93606209a09f9,450,1,154.7
10b6f17535be2568d1e91bd8821092d95c5f7b524fb1182e952d187d6bb6e863,357,1,294.97
